"","result_cv_platt","intervalo_inf","intervalo_sup"
"118",0.986162505200813,0.980956754208786,0.99136825619284
"119",0.988382737673083,0.983176986681056,0.99358848866511
"120",0.991164759427864,0.985959008435837,0.996370510419891
"121",0.49025969401062,0.485053943018593,0.495465445002648
"122",0.990770978963509,0.985565227971482,0.995976729955536
"123",0.990477286601247,0.98527153560922,0.995683037593274
"124",0.879401172376833,0.874195421384806,0.88460692336886
"125",0.988952899887875,0.983747148895848,0.994158650879903
"126",0.986702118309061,0.981496367317034,0.991907869301088
"127",0.819649275217049,0.814443524225022,0.824855026209076
"128",0.847086061913777,0.84188031092175,0.852291812905804
"129",0.467301827712407,0.46209607672038,0.472507578704434
"130",0.979069315176713,0.973863564184686,0.98427506616874
"131",0.990176270348807,0.98497051935678,0.995382021340835
"132",0.525609884103634,0.520404133111606,0.530815635095661
"133",0.824787503579395,0.819581752587368,0.829993254571422
"134",0.984616534414464,0.979410783422437,0.989822285406491
"135",0.991099320040478,0.985893569048451,0.996305071032505
"136",0.940434592858886,0.935228841866858,0.945640343850913
"137",0.97448577325605,0.969280022264023,0.979691524248077
"138",0.869814306243995,0.864608555251968,0.875020057236022
"139",0.842408097100028,0.837202346108001,0.847613848092055
"140",0.93603292035313,0.930827169361103,0.941238671345157
"141",0.570949683528448,0.56574393253642,0.576155434520475
"142",0.973074286843416,0.967868535851389,0.978280037835443
"143",0.909684641018911,0.904478890026884,0.914890392010938
"144",0.984546329794118,0.979340578802091,0.989752080786145
"145",0.842408097100028,0.837202346108001,0.847613848092055
"146",0.982785681811469,0.977579930819442,0.987991432803496
"147",0.989776292383426,0.984570541391399,0.994982043375453
"148",0.740850399612789,0.735644648620762,0.746056150604817
"149",0.986896961611931,0.981691210619904,0.992102712603958
"150",0.867665817604061,0.862460066612034,0.872871568596088
"151",0.788892652259486,0.783686901267459,0.794098403251513
"152",0.973698296355351,0.968492545363324,0.978904047347378
"153",0.985727920145112,0.980522169153085,0.990933671137139
"154",0.978509938087771,0.973304187095744,0.983715689079798
"155",0.99073840361062,0.985532652618593,0.995944154602647
"156",0.932633883627755,0.927428132635728,0.937839634619783
"157",0.952392378630384,0.947186627638357,0.957598129622411
"158",0.985420973213133,0.980215222221105,0.99062672420516
"159",0.96253405329789,0.957328302305863,0.967739804289917
"160",0.901671919580362,0.896466168588335,0.906877670572389
"161",0.395063420522655,0.389857669530627,0.400269171514682
"162",0.708026218947833,0.702820467955806,0.71323196993986
"163",0.573406875765646,0.568201124773619,0.578612626757673
"164",0.827200996506516,0.821995245514489,0.832406747498543
"165",0.960962709924973,0.955756958932946,0.966168460917
"166",0.987789195485802,0.982583444493775,0.992994946477829
"167",0.97448577325605,0.969280022264023,0.979691524248077
"168",0.984086710704639,0.978880959712612,0.989292461696666
"169",0.981588641683815,0.976382890691788,0.986794392675842
"170",0.989510720260057,0.98430496926803,0.994716471252085
"171",0.972034266579716,0.966828515587689,0.977240017571743
"172",0.987751967312215,0.982546216320188,0.992957718304242
"173",0.932633883627755,0.927428132635728,0.937839634619783
"174",0.932633883627755,0.927428132635728,0.937839634619783
"175",0.986702118309061,0.981496367317034,0.991907869301088
"176",0.983221959862325,0.978016208870298,0.988427710854352
"177",0.988382737673083,0.983176986681056,0.99358848866511
"178",0.984086710704639,0.978880959712612,0.989292461696666
"179",0.991474965739256,0.986269214747229,0.996680716731283
"180",0.411896935959262,0.406691184967235,0.417102686951289
"181",0.980423407285405,0.975217656293378,0.985629158277432
"182",0.987112245905865,0.981906494913838,0.992317996897892
"183",0.719397068761691,0.714191317769663,0.724602819753718
"184",0.984933048876466,0.979727297884439,0.990138799868494
"185",0.749934754021033,0.744729003029006,0.75514050501306
"186",0.580102697672822,0.574896946680795,0.58530844866485
"187",0.982498288215707,0.97729253722368,0.987704039207734
"188",0.968138583550567,0.96293283255854,0.973344334542594
"189",0.50863493871008,0.503429187718053,0.513840689702108
"190",0.98690380408927,0.981698053097243,0.992109555081297
"191",0.40386733793239,0.398661586940363,0.409073088924418
"192",0.909221085051323,0.904015334059296,0.91442683604335
"193",0.855636931713055,0.850431180721028,0.860842682705082
"194",0.532962598228905,0.527756847236878,0.538168349220932
"195",0.538203218934157,0.53299746794213,0.543408969926184
"196",0.979069315176713,0.973863564184686,0.98427506616874
"197",0.984720379525339,0.979514628533312,0.989926130517366
"198",0.883167576742211,0.877961825750183,0.888373327734238
"199",0.989344932354462,0.984139181362435,0.994550683346489
"200",0.989094462630486,0.983888711638459,0.994300213622513
"201",0.988817116335226,0.983611365343198,0.994022867327253
"202",0.989094462630486,0.983888711638459,0.994300213622513
"203",0.988776285264459,0.983570534272432,0.993982036256486
"204",0.988464367210892,0.983258616218865,0.993670118202919
"205",0.987434622544842,0.982228871552815,0.992640373536869
"206",0.989094462630486,0.983888711638459,0.994300213622513
"207",0.989094462630486,0.983888711638459,0.994300213622513
"208",0.988817116335226,0.983611365343198,0.994022867327253
"209",0.986685283092179,0.981479532100152,0.991891034084206
"210",0.986972134224351,0.981766383232324,0.992177885216378
"211",0.982785681811469,0.977579930819442,0.987991432803496
"212",0.973987436135622,0.968781685143595,0.979193187127649
"213",0.839384353084457,0.83417860209243,0.844590104076484
"214",0.884924990501791,0.879719239509764,0.890130741493818
"215",0.985451479213694,0.980245728221667,0.990657230205721
"216",0.985542151510978,0.980336400518951,0.990747902503005
"217",0.515593445413578,0.510387694421551,0.520799196405606
"218",0.988991227307963,0.983785476315936,0.99419697829999
"219",0.97913485131821,0.973929100326183,0.984340602310237
"220",0.975120460765574,0.969914709773547,0.980326211757601
"221",0.988168418381823,0.982962667389796,0.99337416937385
"222",0.985879556825916,0.980673805833889,0.991085307817943
"223",0.991293263752436,0.986087512760409,0.996499014744463
"224",0.922501153654605,0.917295402662578,0.927706904646632
"225",0.965570512080277,0.96036476108825,0.970776263072304
"226",0.977555862538468,0.972350111546441,0.982761613530495
"227",0.988706901383901,0.983501150391874,0.993912652375928
"228",0.990044201846751,0.984838450854724,0.995249952838778
"229",0.978230699881176,0.973024948889149,0.983436450873203
"230",0.987514892113379,0.982309141121352,0.992720643105406
"231",0.986046270480025,0.980840519487998,0.991252021472052
"232",0.988464367210892,0.983258616218865,0.993670118202919
"233",0.988271659694358,0.983065908702331,0.993477410686385
"234",0.948786153667711,0.943580402675684,0.953991904659738
"235",0.969926772885432,0.964721021893405,0.975132523877459
"236",0.982650029212422,0.977444278220395,0.987855780204449
"237",0.981274392582804,0.976068641590777,0.986480143574831
"238",0.883167576742211,0.877961825750183,0.888373327734238
"239",0.990887349478364,0.985681598486337,0.996093100470391
"240",0.990324723008054,0.985118972016027,0.995530474000081
"241",0.991240117445371,0.986034366453344,0.996445868437398
"242",0.982919108964358,0.977713357972331,0.988124859956386
"243",0.991181900809867,0.98597614981784,0.996387651801894
"244",0.990269362861791,0.985063611869764,0.995475113853818
"245",0.985963563909339,0.980757812917311,0.991169314901366
"246",0.990757136991068,0.985551385999041,0.995962887983095
"247",0.884924990501791,0.879719239509764,0.890130741493818
"248",0.689187944728846,0.683982193736819,0.694393695720874
"249",0.98263643520521,0.977430684213183,0.987842186197237
"250",0.991071549501292,0.985865798509265,0.996277300493319
"251",0.920253137070016,0.915047386077989,0.925458888062043
"252",0.969158082964671,0.963952331972644,0.974363833956698
"253",0.97763011176974,0.972424360777713,0.982835862761768
"254",0.991139425722231,0.985933674730204,0.996345176714258
"255",0.923562390229639,0.918356639237612,0.928768141221667
"256",0.986896961611931,0.981691210619904,0.992102712603958
"257",0.988861332840781,0.983655581848754,0.994067083832808
"258",0.977177512321735,0.971971761329707,0.982383263313762
"259",0.987134059160277,0.981928308168249,0.992339810152304
"260",0.990972595356006,0.985766844363979,0.996178346348033
"261",0.945027619675382,0.939821868683354,0.950233370667409
"262",0.927097161706678,0.921891410714651,0.932302912698705
"263",0.983221959862325,0.978016208870298,0.988427710854352
"264",0.986397762756698,0.981192011764671,0.991603513748725
"265",0.991207618356989,0.986001867364962,0.996413369349017
"266",0.989423996850889,0.984218245858862,0.994629747842917
"267",0.981907328029978,0.976701577037951,0.987113079022006
"268",0.989693359119452,0.984487608127425,0.994899110111479
"269",0.990766390629157,0.98556063963713,0.995972141621185
"270",0.99116389690389,0.985958145911862,0.996369647895917
"271",0.820139500530561,0.814933749538534,0.825345251522588
"272",0.984616534414464,0.979410783422437,0.989822285406491
"273",0.973074286843416,0.967868535851389,0.978280037835443
"274",0.361208859471219,0.356003108479192,0.366414610463247
"275",0.327429599314476,0.322223848322449,0.332635350306504
"276",0.844649351268611,0.839443600276584,0.849855102260638
"277",0.986896961611931,0.981691210619904,0.992102712603958
"278",0.599165749784347,0.59395999879232,0.604371500776374
"279",0.982103935224775,0.976898184232748,0.987309686216802
"280",0.806776647872567,0.80157089688054,0.811982398864594
"281",0.36279516853603,0.357589417544003,0.368000919528058
"282",0.546081157382697,0.54087540639067,0.551286908374724
"283",0.989170148868999,0.983964397876972,0.994375899861027
"284",0.950310506942732,0.945104755950705,0.955516257934759
"285",0.967165072506967,0.96195932151494,0.972370823498994
"286",0.956355746924078,0.95114999593205,0.961561497916105
"287",0.499176816978213,0.493971065986186,0.50438256797024
"288",0.989094462630486,0.983888711638459,0.994300213622513
"289",0.991257873401197,0.98605212240917,0.996463624393224
"290",0.881208342482376,0.876002591490349,0.886414093474403
"291",0.951982969282026,0.946777218289999,0.957188720274054
"292",0.77365949931566,0.768453748323633,0.778865250307687
"293",0.975669617726687,0.97046386673466,0.980875368718714
"294",0.985698866538109,0.980493115546082,0.990904617530136
"295",0.980406092880164,0.975200341888137,0.985611843872191
"296",0.990500557258502,0.985294806266474,0.995706308250529
"297",0.981756921361142,0.976551170369115,0.986962672353169
"298",0.988817116335226,0.983611365343198,0.994022867327253
"299",0.711052612631368,0.705846861639341,0.716258363623395
"300",0.515593445413578,0.510387694421551,0.520799196405606
"301",0.989541256654228,0.984335505662201,0.994747007646255
"302",0.94475848786347,0.939552736871443,0.949964238855497
"303",0.990915478514501,0.985709727522474,0.996121229506528
"304",0.975839898450102,0.970634147458075,0.981045649442129
"305",0.990369843838911,0.985164092846884,0.995575594830938
"306",0.931847599580229,0.926641848588202,0.937053350572256
"307",0.697608296145236,0.692402545153209,0.702814047137263
"308",0.919143497839711,0.913937746847684,0.924349248831738
"309",0.982357827643097,0.97715207665107,0.987563578635125
"310",0.973891744519874,0.968685993527846,0.979097495511901
"311",0.848550790311893,0.843345039319866,0.85375654130392
"312",0.904791409870078,0.899585658878051,0.909997160862105
"313",0.967570511526106,0.962364760534079,0.972776262518134
"314",0.98706161289442,0.981855861902393,0.992267363886447
"315",0.976165528781759,0.970959777789732,0.981371279773786
"316",0.987676463991251,0.982470712999224,0.992882214983278
"317",0.951249258651549,0.946043507659521,0.956455009643576
"318",0.967165072506967,0.96195932151494,0.972370823498994
"319",0.651096417298858,0.645890666306831,0.656302168290885
"320",0.975058077707604,0.969852326715577,0.980263828699631
"321",0.983817500650307,0.97861174965828,0.989023251642335
"322",0.985963563909339,0.980757812917311,0.991169314901366
"323",0.941313046174149,0.936107295182122,0.946518797166176
"324",0.873648638825262,0.868442887833235,0.878854389817289
"325",0.962582958169023,0.957377207176996,0.96778870916105
"326",0.977146545881934,0.971940794889907,0.982352296873961
"327",0.968819259754637,0.96361350876261,0.974025010746665
"328",0.949519364718199,0.944313613726172,0.954725115710226
"329",0.977555862538468,0.972350111546441,0.982761613530495
"330",0.987789195485802,0.982583444493775,0.992994946477829
"331",0.989344932354462,0.984139181362435,0.994550683346489
"332",0.392513163773477,0.38730741278145,0.397718914765504
"333",0.981274392582804,0.976068641590777,0.986480143574831
"334",0.991051555839046,0.985845804847019,0.996257306831073
"335",0.986242142086829,0.981036391094802,0.991447893078857
"336",0.753807688386204,0.748601937394177,0.759013439378231
"337",0.990781465682339,0.985575714690312,0.995987216674366
"338",0.937613573193747,0.93240782220172,0.942819324185775
"339",0.982118408197483,0.976912657205456,0.98732415918951
"340",0.883343152986154,0.878137401994126,0.888548903978181
"341",0.82307981788232,0.817874066890293,0.828285568874347
"342",0.978301051545354,0.973095300553327,0.983506802537381
"343",0.944022461513998,0.938816710521971,0.949228212506025
"344",0.822351928522618,0.817146177530591,0.827557679514645
"345",0.967165072506967,0.96195932151494,0.972370823498994
"346",0.954429126492783,0.949223375500756,0.95963487748481
"347",0.973600886294994,0.968395135302967,0.978806637287021
"348",0.922383196883698,0.917177445891671,0.927588947875725
"349",0.986531264885717,0.98132551389369,0.991737015877744
"350",0.987574069575428,0.982368318583401,0.992779820567455
"351",0.979727262954056,0.974521511962029,0.984933013946083
"352",0.881208342482376,0.876002591490349,0.886414093474403
"353",0.955124795083925,0.949919044091898,0.960330546075952
"354",0.932633883627755,0.927428132635728,0.937839634619783
"355",0.984172947609506,0.978967196617479,0.989378698601533
"356",0.857527103643647,0.85232135265162,0.862732854635674
"357",0.942261300695096,0.937055549703069,0.947467051687123
"358",0.958744395893088,0.953538644901061,0.963950146885115
"359",0.968781565336531,0.963575814344504,0.973987316328558
"360",0.985542151510978,0.980336400518951,0.990747902503005
"361",0.983318938258003,0.978113187265976,0.98852468925003
"362",0.987177436218173,0.981971685226146,0.9923831872102
"363",0.515593445413578,0.510387694421551,0.520799196405606
"364",0.983443659517798,0.978237908525771,0.988649410509825
"365",0.963549419080311,0.958343668088284,0.968755170072338
"366",0.986926668623812,0.981720917631785,0.992132419615839
"367",0.989814695365955,0.984608944373928,0.995020446357982
"368",0.949519364718199,0.944313613726172,0.954725115710226
"369",0.966472668510811,0.961266917518784,0.971678419502838
"370",0.988335586651821,0.983129835659794,0.993541337643848
"371",0.987177436218173,0.981971685226146,0.9923831872102
"372",0.944838928587218,0.939633177595191,0.950044679579245
"373",0.980289022289753,0.975083271297726,0.98549477328178
"374",0.913313724608141,0.908107973616114,0.918519475600168
"375",0.7764509104832,0.771245159491173,0.781656661475227
"376",0.985451479213694,0.980245728221667,0.990657230205721
"377",0.987574069575428,0.982368318583401,0.992779820567455
"378",0.674861451266732,0.669655700274705,0.680067202258759
"379",0.98706161289442,0.981855861902393,0.992267363886447
"380",0.985031874658732,0.979826123666704,0.990237625650759
"381",0.879401172376833,0.874195421384806,0.88460692336886
"382",0.532962598228905,0.527756847236878,0.538168349220932
"383",0.600403775588201,0.595198024596174,0.605609526580229
"384",0.406745482599376,0.401539731607349,0.411951233591403
"385",0.526176653003903,0.520970902011876,0.53138240399593
"386",0.336646601389429,0.331440850397402,0.341852352381457
"387",0.377301156147938,0.372095405155911,0.382506907139965
"388",0.462038219076434,0.456832468084407,0.467243970068462
"389",0.837546542603993,0.832340791611966,0.842752293596021
"390",0.534035226701029,0.528829475709002,0.539240977693056
"391",0.435324722617187,0.43011897162516,0.440530473609215
"392",0.916066279771752,0.910860528779725,0.92127203076378
"393",0.991516889177549,0.986311138185521,0.996722640169576
"394",0.916066279771752,0.910860528779725,0.92127203076378
"395",0.960962709924973,0.955756958932946,0.966168460917
"396",0.986629631263247,0.98142388027122,0.991835382255274
"397",0.988319735796957,0.98311398480493,0.993525486788985
"398",0.585019104603001,0.579813353610974,0.590224855595028
"399",0.987269104103471,0.982063353111444,0.992474855095498
"400",0.966430760741426,0.961225009749398,0.971636511733453
"401",0.940728745647926,0.935522994655899,0.945934496639953
"402",0.957151878568499,0.951946127576472,0.962357629560526
"403",0.988287743489915,0.983081992497888,0.993493494481942
"404",0.985328372665354,0.980122621673326,0.990534123657381
"405",0.518974032597592,0.513768281605565,0.524179783589619
"406",0.931847599580229,0.926641848588202,0.937053350572256
"407",0.546081157382697,0.54087540639067,0.551286908374724
"408",0.970747612174481,0.965541861182454,0.975953363166508
"409",0.986605250589271,0.981399499597243,0.991811001581298
"410",0.984616534414464,0.979410783422437,0.989822285406491
"411",0.982498288215707,0.97729253722368,0.987704039207734
"412",0.987177436218173,0.981971685226146,0.9923831872102
"413",0.985031874658732,0.979826123666704,0.990237625650759
"414",0.951016869181673,0.945811118189646,0.9562226201737
"415",0.867665817604061,0.862460066612034,0.872871568596088
"416",0.975583880417143,0.970378129425116,0.980789631409171
"417",0.991537906123409,0.986332155131382,0.996743657115436
"418",0.48693231194902,0.481726560956993,0.492138062941048
"419",0.877570185563737,0.87236443457171,0.882775936555764
"420",0.478045326276181,0.472839575284154,0.483251077268208
"421",0.924836733878771,0.919630982886744,0.930042484870798
"422",0.976685098089738,0.971479347097711,0.981890849081765
"423",0.941399452123399,0.936193701131372,0.946605203115427
"424",0.979683698278648,0.974477947286621,0.984889449270675
"425",0.790426346655907,0.78522059566388,0.795632097647934
"426",0.981655177690078,0.976449426698051,0.986860928682105
"427",0.939808692284776,0.934602941292749,0.945014443276803
"428",0.98980583569335,0.984600084701322,0.995011586685377
"429",0.941602141913495,0.936396390921467,0.946807892905522
"430",0.987127564245053,0.981921813253026,0.99233331523708
"431",0.975583880417143,0.970378129425116,0.980789631409171
"432",0.958177874510262,0.952972123518235,0.96338362550229
"433",0.979476344871221,0.974270593879194,0.984682095863249
"434",0.971786224321825,0.966580473329798,0.976991975313853
"435",0.578906445929323,0.573700694937296,0.584112196921351
"436",0.991098374622531,0.985892623630504,0.996304125614559
"437",0.975865076682039,0.970659325690012,0.981070827674066
"438",0.981907328029978,0.976701577037951,0.987113079022006
"439",0.986834424908323,0.981628673916296,0.992040175900351
"440",0.940434592858886,0.935228841866858,0.945640343850913
"441",0.986294583414214,0.981088832422187,0.991500334406241
"442",0.983050351377846,0.977844600385819,0.988256102369873
"443",0.973403962143533,0.968198211151506,0.97860971313556
"444",0.936670826376843,0.931465075384816,0.94187657736887
"445",0.986215765892309,0.981010014900282,0.991421516884336
"446",0.987921857352273,0.982716106360246,0.9931276083443
"447",0.918605297734141,0.913399546742114,0.923811048726169
"448",0.948786153667711,0.943580402675684,0.953991904659738
"449",0.770572839067798,0.765367088075771,0.775778590059825
"450",0.978088509148901,0.972882758156874,0.983294260140928
"451",0.952616619993868,0.947410869001841,0.957822370985896
"452",0.809597456860802,0.804391705868775,0.814803207852829
"453",0.99099712294394,0.985791371951913,0.996202873935967
"454",0.987434622544842,0.982228871552815,0.992640373536869
"455",0.509170843795756,0.503965092803729,0.514376594787783
"456",0.855217522997674,0.850011772005647,0.860423273989702
"457",0.972140963793057,0.96693521280103,0.977346714785084
"458",0.839384353084457,0.83417860209243,0.844590104076484
"459",0.984856236888167,0.979650485896139,0.990061987880194
"460",0.981756921361142,0.976551170369115,0.986962672353169
"461",0.991280666730687,0.98607491573866,0.996486417722715
"462",0.984393029630095,0.979187278638068,0.989598780622122
"463",0.973891744519874,0.968685993527846,0.979097495511901
"464",0.98730489853978,0.982099147547753,0.992510649531808
"465",0.987903979359236,0.982698228367209,0.993109730351264
"466",0.779226239013415,0.774020488021388,0.784431990005443
"467",0.968138583550567,0.96293283255854,0.973344334542594
"468",0.934965721681436,0.929759970689409,0.940171472673463
"469",0.977014841476217,0.97180909048419,0.982220592468244
"470",0.975120460765574,0.969914709773547,0.980326211757601
"471",0.852879051805898,0.84767330081387,0.858084802797925
"472",0.989251668905816,0.984045917913788,0.994457419897843
"473",0.98578567930418,0.980579928312153,0.990991430296207
"474",0.938540289047434,0.933334538055407,0.943746040039461
"475",0.988702715634181,0.983496964642154,0.993908466626208
"476",0.931502855837979,0.926297104845952,0.936708606830006
"477",0.410409711879752,0.405203960887725,0.415615462871779
"478",0.410409711879752,0.405203960887725,0.415615462871779
"479",0.544117684821338,0.538911933829311,0.549323435813365
"480",0.987957415270647,0.98275166427862,0.993163166262675
"481",0.989217053480192,0.984011302488165,0.994422804472219
"482",0.966289711396323,0.961083960404295,0.97149546238835
"483",0.711052612631368,0.705846861639341,0.716258363623395
"484",0.982055238028385,0.976849487036358,0.987260989020412
"485",0.98093293446442,0.975727183472393,0.986138685456447
"486",0.977799400409829,0.972593649417801,0.983005151401856
"487",0.711052612631368,0.705846861639341,0.716258363623395
"488",0.641465991729642,0.636260240737614,0.646671742721669
"489",0.983817500650307,0.97861174965828,0.989023251642335
"490",0.952616619993868,0.947410869001841,0.957822370985896
"491",0.978870188432263,0.973664437440236,0.984075939424291
"492",0.794003876839224,0.788798125847197,0.799209627831251
"493",0.526176653003903,0.520970902011876,0.53138240399593
"494",0.984320412611087,0.97911466161906,0.989526163603114
"495",0.985031874658732,0.979826123666704,0.990237625650759
"496",0.986481274344982,0.981275523352955,0.991687025337009
"497",0.98263643520521,0.977430684213183,0.987842186197237
"498",0.988982321930934,0.983776570938907,0.994188072922961
"499",0.753130446397065,0.747924695405037,0.758336197389092
"500",0.990667180940017,0.98546142994799,0.995872931932044
"501",0.990429470605002,0.985223719612975,0.99563522159703
"502",0.507256899860035,0.502051148868008,0.512462650852062
"503",0.973304800762929,0.968099049770902,0.978510551754957
"504",0.979911779812256,0.974706028820228,0.985117530804283
"505",0.985451479213694,0.980245728221667,0.990657230205721
"506",0.981327440710744,0.976121689718717,0.986533191702771
"507",0.984172947609506,0.978967196617479,0.989378698601533
"508",0.541482033252824,0.536276282260797,0.546687784244851
"509",0.975999098431023,0.970793347438995,0.98120484942305
"510",0.99115013443559,0.985944383443562,0.996355885427617
"511",0.967769116330903,0.962563365338876,0.972974867322931
"512",0.988239196835207,0.98303344584318,0.993444947827234
"513",0.988371783531063,0.983166032539036,0.99357753452309
"514",0.990262561060889,0.985056810068862,0.995468312052916
"515",0.986073521059286,0.980867770067259,0.991279272051314
